verb_form	sense_id	role_type	proto_question	support	squad_f1	proto_count_qasrl	proto_count_onto
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> by something?	100	0.5934989706161431	11.0	0.0
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> for ?	100	0.5879912115175273	4.0	2.0
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> something ?	100	0.5866934221692286	0.0	26.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> of something?	100	0.5859739129119933	0.0	2.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> about something?	100	0.5834039681224833	3.0	5.0
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> in something?	100	0.5811827384085447	3.0	3.0
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> on something?	100	0.5808007294646164	3.0	5.0
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> somewhere?	100	0.5802380549873907	36.0	11.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> for something?	100	0.5801661671661671	6.0	15.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> something to someone?	100	0.5798710196671908	3.0	0.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> down something?	100	0.5753425405946628	3.0	0.0
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> from something?	100	0.572586736934563	5.0	0.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> to someone?	100	0.570440540728621	3.0	6.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> to something?	100	0.5646356891474538	25.0	26.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> on something?	100	0.563780888194775	12.0	24.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> something ?	100	0.5607181556057268	763.0	1764.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> with someone?	100	0.551783809327927	0.0	3.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> in something?	100	0.5470554101386333	8.0	11.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> somewhere?	100	0.546510105485912	86.0	94.0
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> into something?	100	0.5459315219884479	5.0	0.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> up something?	100	0.545753046755169	6.0	55.0
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> as something?	100	0.5454473950043209	15.0	0.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> off something?	100	0.5420644122902187	4.0	0.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> around something?	100	0.5404034176366593	3.0	0.0
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> on ?	100	0.5379248278954162	0.0	2.0
<PLACEHOLDER>	01	AM-MNR	how much does something <PLACEHOLDER> something ?	100	0.5377039406242191	10.0	0.0
<PLACEHOLDER>	01	AM-MNR	how much is something <PLACEHOLDER> ?	100	0.5372201568641196	21.0	0.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> out ?	100	0.5318459600615547	3.0	0.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> from something?	100	0.5289583775490796	8.0	5.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> into something?	100	0.5288862838932097	6.0	6.0
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> by ?	100	0.5261182107793112	3.0	0.0
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> to do something?	100	0.5249091556591555	3.0	0.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> over something?	100	0.5229377014155102	3.0	0.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> ?	100	0.522673553055132	1014.0	1292.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> up ?	100	0.5208061785884366	8.0	38.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> with something?	100	0.5202101232101232	10.0	20.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> something something?	100	0.5164296424637981	3.0	16.0
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> with something?	100	0.5110643800643798	6.0	6.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> down ?	100	0.5086638283900591	3.0	0.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> at something?	100	0.49786263736263736	6.0	0.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> something to do something?	100	0.4970298503239681	0.0	2.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> something somewhere?	100	0.48882767811989836	7.0	0.0
<PLACEHOLDER>	01	AM-MNR	how much does something <PLACEHOLDER> ?	100	0.487365263391579	14.0	0.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> to do something?	100	0.4800704110704111	11.0	63.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> out of something?	100	0.478536297036297	4.0	0.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> through something?	100	0.4724084959843023	9.0	0.0
<PLACEHOLDER>	01	AM-MNR	when is something <PLACEHOLDER> ?	100	0.41638736610113947	25.0	29.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> something by doing?	100	0.3972171034847506	4.0	0.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> someone?	100	0.39693279269749854	0.0	2.0
<PLACEHOLDER>	01	AM-MNR	what is something <PLACEHOLDER> by doing?	100	0.39478887158593046	7.0	0.0
<PLACEHOLDER>	01	AM-MNR	what is something <PLACEHOLDER> as ?	100	0.39285127230870265	19.0	0.0
<PLACEHOLDER>	01	AM-MNR	how long does something <PLACEHOLDER> something ?	100	0.38677619247386374	0.0	2.0
<PLACEHOLDER>	01	AM-MNR	when does something <PLACEHOLDER> ?	100	0.3695766732100592	27.0	22.0
<PLACEHOLDER>	01	AM-MNR	when does something <PLACEHOLDER> something ?	100	0.365418562738624	30.0	75.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> something as ?	100	0.3631412486722084	3.0	0.0
<PLACEHOLDER>	01	AM-MNR	What is something <PLACEHOLDER> with ?	100	0.3592408735055793	0.0	4.0
<PLACEHOLDER>	01	AM-MNR	why is something <PLACEHOLDER> ?	100	0.35643974448490573	18.0	14.0
<PLACEHOLDER>	01	AM-MNR	what is something <PLACEHOLDER> ?	100	0.3540785997628103	0.0	2.0
<PLACEHOLDER>	01	AM-MNR	what is something <PLACEHOLDER> with ?	100	0.35335852056440287	50.0	0.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> something?	100	0.3531442226666011	0.0	3.0
<PLACEHOLDER>	01	AM-MNR	why does something <PLACEHOLDER> on something?	100	0.3524652731857066	0.0	2.0
<PLACEHOLDER>	01	AM-MNR	when does something <PLACEHOLDER> to something?	100	0.35072587193654925	0.0	2.0
<PLACEHOLDER>	01	AM-MNR	why does something <PLACEHOLDER> something ?	100	0.35015538733712104	18.0	44.0
<PLACEHOLDER>	01	AM-MNR	why does something <PLACEHOLDER> ?	100	0.34921316787787376	21.0	35.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> by ?	100	0.3474894909012556	10.0	0.0
<PLACEHOLDER>	01	AM-MNR	where is something <PLACEHOLDER> ?	100	0.34696638343185654	114.0	52.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> as ?	100	0.3468996406070709	20.0	0.0
<PLACEHOLDER>	01	AM-MNR	What does something <PLACEHOLDER> with ?	100	0.34438481997305526	12.0	19.0
<PLACEHOLDER>	01	AM-MNR	why does something <PLACEHOLDER> somewhere?	100	0.3437633656521802	3.0	8.0
<PLACEHOLDER>	01	AM-MNR	why does something <PLACEHOLDER> for something?	100	0.34224633656677	0.0	5.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> with ?	100	0.3417377611495258	39.0	11.0
<PLACEHOLDER>	01	AM-MNR	when does something <PLACEHOLDER> somewhere?	100	0.33807827629886444	5.0	10.0
<PLACEHOLDER>	01	AM-MNR	when does something <PLACEHOLDER> to do something?	100	0.3356629748969566	0.0	4.0
<PLACEHOLDER>	01	AM-MNR	where does something <PLACEHOLDER> something ?	100	0.33530101434513204	34.0	118.0
<PLACEHOLDER>	01	AM-MNR	what is <PLACEHOLDER> of something?	100	0.33526386685210213	3.0	0.0
<PLACEHOLDER>	01	AM-MNR	what is something <PLACEHOLDER> by ?	100	0.3350687092106529	24.0	0.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> something with ?	100	0.3348329921712274	15.0	0.0
<PLACEHOLDER>	01	AM-MNR	why does something <PLACEHOLDER> up something?	100	0.332952791113004	0.0	5.0
<PLACEHOLDER>	01	AM-MNR	why is something <PLACEHOLDER> something ?	100	0.3319731707522291	0.0	2.0
<PLACEHOLDER>	01	AM-MNR	where does something <PLACEHOLDER> to something?	100	0.3284258339699516	0.0	3.0
<PLACEHOLDER>	01	AM-MNR	what is something <PLACEHOLDER> without ?	100	0.328399066293184	5.0	0.0
<PLACEHOLDER>	01	AM-MNR	what is <PLACEHOLDER> with ?	100	0.3282076040574492	0.0	10.0
<PLACEHOLDER>	01	AM-MNR	What does something <PLACEHOLDER> something with ?	100	0.32683299217122747	0.0	15.0
<PLACEHOLDER>	01	AM-MNR	where is something <PLACEHOLDER> something ?	100	0.325736079280197	0.0	5.0
<PLACEHOLDER>	01	AM-MNR	what is something <PLACEHOLDER> through ?	100	0.32481476203535026	4.0	0.0
<PLACEHOLDER>	01	AM-MNR	where is something <PLACEHOLDER> at ?	100	0.3219216312247003	4.0	0.0
<PLACEHOLDER>	01	AM-MNR	what is something <PLACEHOLDER> for ?	100	0.3194546004820772	3.0	0.0
<PLACEHOLDER>	01	AM-MNR	why does something <PLACEHOLDER> to do something?	100	0.3144810574203364	0.0	13.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> to do?	100	0.3105879396193051	0.0	2.0
<PLACEHOLDER>	01	AM-MNR	where does something <PLACEHOLDER> ?	100	0.3098711999501473	85.0	64.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> without ?	100	0.3020545838750173	6.0	0.0
<PLACEHOLDER>	01	AM-MNR	what is something <PLACEHOLDER> from ?	100	0.30163525071419806	3.0	0.0
<PLACEHOLDER>	01	AM-MNR	when does something <PLACEHOLDER> up ?	100	0.2992784985911921	0.0	4.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> through ?	100	0.2984669986875869	9.0	0.0
<PLACEHOLDER>	01	AM-MNR	What does something <PLACEHOLDER> ?	100	0.297516911451122	0.0	3.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> ?	100	0.297516911451122	127.0	461.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> from ?	100	0.29720053510301186	0.0	4.0
<PLACEHOLDER>	01	AM-MNR	what is something <PLACEHOLDER> in ?	100	0.293413452904165	25.0	0.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> at ?	100	0.28677894327894327	5.0	2.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> for ?	100	0.28622665930560665	0.0	8.0
<PLACEHOLDER>	01	AM-MNR	what is something <PLACEHOLDER> into ?	100	0.28416862026862033	4.0	0.0
<PLACEHOLDER>	01	AM-MNR	where does something <PLACEHOLDER> up something?	100	0.282362129700365	0.0	4.0
<PLACEHOLDER>	01	AM-MNR	where does something <PLACEHOLDER> from ?	100	0.27878496451351664	4.0	0.0
<PLACEHOLDER>	01	AM-MNR	where is something <PLACEHOLDER> somewhere?	100	0.27868659676971697	3.0	0.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> something in ?	100	0.2769767830209007	8.0	4.0
<PLACEHOLDER>	01	AM-MNR	what is something <PLACEHOLDER> on ?	100	0.27371146174087346	5.0	0.0
<PLACEHOLDER>	01	AM-MNR	what is <PLACEHOLDER> something ?	100	0.2710441861200375	0.0	33.0
<PLACEHOLDER>	01	AM-MNR	What does something <PLACEHOLDER> to ?	100	0.26777884785779515	3.0	0.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> to ?	100	0.26777884785779515	6.0	16.0
<PLACEHOLDER>	01	AM-MNR	where does something <PLACEHOLDER> somewhere?	100	0.26433083035479055	0.0	2.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> up ?	100	0.2507484920480276	0.0	11.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> in ?	100	0.24315689573584312	29.0	6.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> on ?	100	0.23372304819363643	18.0	5.0
<PLACEHOLDER>	01	AM-MNR	what is <PLACEHOLDER> for ?	100	0.231722804972805	0.0	5.0
<PLACEHOLDER>	01	AM-MNR	what <PLACEHOLDER> to something?	100	0.22529600628130036	0.0	8.0
<PLACEHOLDER>	01	AM-MNR	what <PLACEHOLDER> something ?	100	0.22388810862340275	26.0	280.0
<PLACEHOLDER>	01	AM-MNR	What <PLACEHOLDER> something ?	100	0.2217517449870391	20.0	155.0
<PLACEHOLDER>	01	AM-MNR	What <PLACEHOLDER> on something?	100	0.20565045248868777	0.0	3.0
<PLACEHOLDER>	01	AM-MNR	what <PLACEHOLDER> on something?	100	0.20300110183933717	0.0	5.0
<PLACEHOLDER>	01	AM-MNR	What <PLACEHOLDER> up something?	100	0.20160359004353182	0.0	3.0
<PLACEHOLDER>	01	AM-MNR	What <PLACEHOLDER> somewhere?	100	0.19862559336088745	0.0	4.0
<PLACEHOLDER>	01	AM-MNR	What <PLACEHOLDER> ?	100	0.19826035849255658	5.0	51.0
<PLACEHOLDER>	01	AM-MNR	what <PLACEHOLDER> ?	100	0.19826035849255658	27.0	129.0
<PLACEHOLDER>	01	AM-MNR	what <PLACEHOLDER> for something?	100	0.19608997538409306	0.0	2.0
<PLACEHOLDER>	01	AM-MNR	What <PLACEHOLDER> for something?	100	0.19603441982853753	0.0	2.0
<PLACEHOLDER>	01	AM-MNR	what does something <PLACEHOLDER> against ?	100	0.1959727772227772	4.0	0.0
<PLACEHOLDER>	01	AM-MNR	what <PLACEHOLDER> somewhere?	100	0.1949589266942208	0.0	14.0
<PLACEHOLDER>	01	AM-MNR	where does something <PLACEHOLDER> to do something?	100	0.1941875578841523	0.0	2.0
<PLACEHOLDER>	01	AM-MNR	what is <PLACEHOLDER> by something?	100	0.19099825991002461	4.0	0.0
<PLACEHOLDER>	01	AM-MNR	What <PLACEHOLDER> something something?	100	0.19010084033613442	0.0	4.0
<PLACEHOLDER>	01	AM-MNR	what <PLACEHOLDER> into something?	100	0.17735181076383122	0.0	3.0
<PLACEHOLDER>	01	AM-MNR	what <PLACEHOLDER> up something?	100	0.17693692337686515	0.0	16.0
<PLACEHOLDER>	01	AM-MNR	What is <PLACEHOLDER> ?	100	0.17520270372901947	4.0	32.0
<PLACEHOLDER>	01	AM-MNR	what is <PLACEHOLDER> ?	100	0.17520270372901947	62.0	279.0
<PLACEHOLDER>	01	AM-MNR	What <PLACEHOLDER> to do something?	100	0.1747839741957389	0.0	9.0
<PLACEHOLDER>	01	AM-MNR	what <PLACEHOLDER> to do something?	100	0.1649240302181479	0.0	8.0
<PLACEHOLDER>	01	AM-MNR	what <PLACEHOLDER> with something?	100	0.1578284950343774	0.0	6.0
<PLACEHOLDER>	01	AM-MNR	what <PLACEHOLDER> up ?	100	0.15735341987845688	0.0	5.0
<PLACEHOLDER>	01	AM-MNR	What <PLACEHOLDER> with something?	100	0.15078087598675835	0.0	3.0
<PLACEHOLDER>	01	AM-PRP	why is something <PLACEHOLDER> up ?	100	0.8450216603047456	6.0	0.0
<PLACEHOLDER>	01	AM-PRP	why is something <PLACEHOLDER> by someone?	100	0.8424321845242483	4.0	0.0
<PLACEHOLDER>	01	AM-PRP	why is something <PLACEHOLDER> onto something?	100	0.8377004531748697	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	why is something <PLACEHOLDER> down ?	100	0.8363250236511971	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> down something?	100	0.8352487133686408	4.0	0.0
<PLACEHOLDER>	01	AM-PRP	why is something <PLACEHOLDER> ?	100	0.8349422295989991	324.0	54.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> ?	100	0.833230681157537	98.0	31.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> up ?	100	0.8309141358865025	0.0	8.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> something from someone?	100	0.8305380691889566	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> out ?	100	0.8260421843513929	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	why is something <PLACEHOLDER> somewhere?	100	0.82457949048626	46.0	10.0
<PLACEHOLDER>	01	AM-PRP	why is something <PLACEHOLDER> in ?	100	0.8242734096301793	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	why is something <PLACEHOLDER> by something?	100	0.8238808152964086	3.0	0.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> something ?	100	0.8210670083470449	337.0	197.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> on something?	100	0.8176061510805678	7.0	1.0
<PLACEHOLDER>	01	AM-PRP	why is something <PLACEHOLDER> on ?	100	0.8175241464838572	4.0	0.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> at something?	100	0.8173216052572845	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	why is something <PLACEHOLDER> on something?	100	0.8136920096664264	2.0	1.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> out something?	100	0.8123015115366564	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> something from something?	100	0.8109870946590818	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> in something?	100	0.8089604928172625	3.0	1.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> for ?	100	0.8057590214358771	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	why is something <PLACEHOLDER> with something?	100	0.8036709062864996	4.0	0.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> somewhere?	100	0.8017447656538195	85.0	56.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> through something?	100	0.7997757989677079	3.0	0.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> in ?	100	0.7987803905895993	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	why is something <PLACEHOLDER> something ?	100	0.7941121913172583	2.0	1.0
<PLACEHOLDER>	01	AM-PRP	why is something <PLACEHOLDER> from something?	100	0.7931475949308351	3.0	0.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> with something?	100	0.7848390159546093	5.0	2.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> up something?	100	0.7840069560208464	4.0	6.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> doing something?	100	0.783309161014228	0.0	2.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> with someone?	100	0.7796629148961552	3.0	0.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> from something?	100	0.7639603654936057	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	why is something <PLACEHOLDER> into something?	100	0.7594261898882224	5.0	0.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> into something?	100	0.7549777582029488	3.0	1.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> something somewhere?	100	0.7406738781041704	6.0	0.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> something something?	100	0.730711159743626	3.0	2.0
<PLACEHOLDER>	01	AM-PRP	why is something <PLACEHOLDER> to someone?	100	0.7191670082594558	3.0	0.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> to someone?	100	0.6973457604677474	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	What does something <PLACEHOLDER> something for ?	100	0.6806660445759587	2.0	3.0
<PLACEHOLDER>	01	AM-PRP	what does something <PLACEHOLDER> something for ?	100	0.6806660445759587	9.0	0.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> something to something?	100	0.6730519912499305	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	why is something <PLACEHOLDER> to something?	100	0.6709249611226715	10.0	3.0
<PLACEHOLDER>	01	AM-PRP	what does something <PLACEHOLDER> something to do?	100	0.6647944824166585	20.0	1.0
<PLACEHOLDER>	01	AM-PRP	what is something <PLACEHOLDER> to do?	100	0.6645786901017449	23.0	1.0
<PLACEHOLDER>	01	AM-PRP	what does something <PLACEHOLDER> up to do?	100	0.6519746950059271	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> to something?	100	0.6454354272223825	6.0	1.0
<PLACEHOLDER>	01	AM-PRP	what does something <PLACEHOLDER> to do?	100	0.6389550778564286	23.0	9.0
<PLACEHOLDER>	01	AM-PRP	what does something <PLACEHOLDER> on to do?	100	0.6385082311998447	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	what does something <PLACEHOLDER> through to do?	100	0.6372557717808892	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	what <PLACEHOLDER> something for ?	100	0.6336153309645058	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	what is something <PLACEHOLDER> aside for ?	100	0.6313082257934797	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	how does something <PLACEHOLDER> something ?	100	0.6195110233264188	6.0	14.0
<PLACEHOLDER>	01	AM-PRP	What is something <PLACEHOLDER> for ?	100	0.5979775903108621	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	what is something <PLACEHOLDER> for ?	100	0.5965039061003357	56.0	0.0
<PLACEHOLDER>	01	AM-PRP	what does something <PLACEHOLDER> off for ?	100	0.5955654889232534	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> something to do something?	100	0.5900495603651468	0.0	1.0
<PLACEHOLDER>	01	AM-PRP	why is something <PLACEHOLDER> for something?	100	0.5859524525544705	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	how is something <PLACEHOLDER> as something?	100	0.5832546871158709	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> for something?	100	0.5805244251092017	5.0	1.0
<PLACEHOLDER>	01	AM-PRP	how does something <PLACEHOLDER> somewhere?	100	0.5794107840033251	1.0	3.0
<PLACEHOLDER>	01	AM-PRP	what does something <PLACEHOLDER> in for ?	100	0.5791337975955451	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	What does something <PLACEHOLDER> something to ?	100	0.5777164624796803	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	what is <PLACEHOLDER> for ?	100	0.5620130350205624	0.0	1.0
<PLACEHOLDER>	01	AM-PRP	What does something <PLACEHOLDER> for ?	100	0.554328809844649	0.0	1.0
<PLACEHOLDER>	01	AM-PRP	what does something <PLACEHOLDER> for ?	100	0.5494995415519662	12.0	15.0
<PLACEHOLDER>	01	AM-PRP	how does something <PLACEHOLDER> up ?	100	0.5481803783197247	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	why does something <PLACEHOLDER> to do something?	100	0.5305499857699053	8.0	27.0
<PLACEHOLDER>	01	AM-PRP	what is something <PLACEHOLDER> to ?	100	0.5249582956309939	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	how is something <PLACEHOLDER> ?	100	0.5169799684106892	18.0	7.0
<PLACEHOLDER>	01	AM-PRP	how long does something <PLACEHOLDER> something ?	100	0.5039982001572558	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	when is something <PLACEHOLDER> somewhere?	100	0.48622734155395164	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	how does something <PLACEHOLDER> ?	100	0.47810828701928776	6.0	2.0
<PLACEHOLDER>	01	AM-PRP	where does something <PLACEHOLDER> something ?	100	0.4740069554913952	10.0	2.0
<PLACEHOLDER>	01	AM-PRP	what does something <PLACEHOLDER> to ?	100	0.45953556339247237	5.0	0.0
<PLACEHOLDER>	01	AM-PRP	when does something <PLACEHOLDER> something ?	100	0.4534326865684969	9.0	4.0
<PLACEHOLDER>	01	AM-PRP	how does something <PLACEHOLDER> to something?	100	0.4510234869234818	0.0	1.0
<PLACEHOLDER>	01	AM-PRP	when does something <PLACEHOLDER> ?	100	0.44828045933195654	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	what is something <PLACEHOLDER> in ?	100	0.4474008832569671	0.0	1.0
<PLACEHOLDER>	01	AM-PRP	when is something <PLACEHOLDER> ?	100	0.44600225293726936	3.0	0.0
<PLACEHOLDER>	01	AM-PRP	what does something <PLACEHOLDER> on ?	100	0.44258693898820306	5.0	0.0
<PLACEHOLDER>	01	AM-PRP	What is something <PLACEHOLDER> with ?	100	0.4142849166462975	0.0	1.0
<PLACEHOLDER>	01	AM-PRP	what is something <PLACEHOLDER> as ?	100	0.41113399044831267	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	what does something <PLACEHOLDER> in ?	100	0.4031152165640941	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	how does something <PLACEHOLDER> for something?	100	0.4003609550608275	0.0	1.0
<PLACEHOLDER>	01	AM-PRP	where is something <PLACEHOLDER> ?	100	0.3911896659841705	14.0	0.0
<PLACEHOLDER>	01	AM-PRP	how long is something <PLACEHOLDER> ?	100	0.387991300280387	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	what does something <PLACEHOLDER> into ?	100	0.3815874487130194	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	where does something <PLACEHOLDER> somewhere?	100	0.37987239330717587	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	what does something <PLACEHOLDER> ?	100	0.376981017492476	54.0	16.0
<PLACEHOLDER>	01	AM-PRP	what does something <PLACEHOLDER> up ?	100	0.3640817829302844	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	What does something <PLACEHOLDER> with ?	100	0.36247589233727334	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	what does something <PLACEHOLDER> with ?	100	0.36247589233727334	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	what does something <PLACEHOLDER> of ?	100	0.3592583578702	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	what is <PLACEHOLDER> by someone?	100	0.3439772759503144	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	what is <PLACEHOLDER> by something?	100	0.3409574346804732	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	what is <PLACEHOLDER> something ?	100	0.3404078317951449	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	What <PLACEHOLDER> about something?	100	0.3350572146030353	0.0	1.0
<PLACEHOLDER>	01	AM-PRP	where does something <PLACEHOLDER> ?	100	0.32163213046150235	13.0	1.0
<PLACEHOLDER>	01	AM-PRP	when does something <PLACEHOLDER> to do something?	100	0.320991100875582	0.0	1.0
<PLACEHOLDER>	01	AM-PRP	what does something <PLACEHOLDER> off ?	100	0.31851987296682455	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	What is <PLACEHOLDER> ?	100	0.30568348928499733	1.0	1.0
