verb_form	sense_id	role_type	proto_question	support	squad_f1	proto_count_qasrl	proto_count_onto
groom	1	A1	what is groomed ?	2	1.0	1.0	0.0
groom	1	A1	what grooms ?	2	1.0	0.0	1.0
grope	1	A0	what gropes for something?	3	0.6666666666666666	0.0	1.0
grope	1	A0	what gropes something ?	3	0.6666666666666666	1.0	1.0
grope	1	A1	what is groped ?	1	0.0	1.0	0.0
gross	1	A0	what grosses something ?	1	0.0	2.0	0.0
ground	1	A0	what grounds something ?	3	0.7111111111111111	1.0	2.0
ground	1	A1	what does something ground ?	5	0.8	1.0	0.0
ground	1	A1	what is grounded ?	5	0.7714285714285715	1.0	1.0
group	1	A1	what is grouped as something?	4	0.75	1.0	0.0
group	1	A1	what is grouped to do something?	4	0.75	1.0	0.0
group	1	A2	how is something grouped ?	2	0.5384615384615384	4.0	0.0
group	1	A2	what is something grouped into ?	2	0.5203619909502262	4.0	0.0
grouse	1	A1	what grouses something ?	1	0.0	0.0	1.0
grovel	1	A0	what grovels something ?	1	1.0	0.0	1.0
grow	1	A0	what grows something ?	3	0.09523809523809523	7.0	6.0
grow	1	A0	how does something grow ?	3	0.0	1.0	0.0
grow	1	A1	what grows ?	50	0.6058015873015873	12.0	22.0
grow	1	A1	what grows ?	50	0.5823650793650793	242.0	218.0
grow	1	A2	how does something grow ?	50	0.6511730842257157	60.0	72.0
grow	1	A2	how much does something grow ?	50	0.6443138528138529	5.0	2.0
grow	1	A3	what does something grow from ?	11	0.7575091575091574	1.0	0.0
grow	1	A3	where does something grow from ?	11	0.6969030969030969	1.0	0.0
grow	1	A4	what does something grow to ?	27	0.6690182245737804	1.0	1.0
grow	1	A4	how does something grow ?	27	0.3917663171631426	0.0	11.0
grow	2	A1	what grows something ?	50	0.678868686868687	0.0	4.0
grow	2	A1	what grows ?	50	0.6577507455507456	12.0	22.0
grow	2	A2	how does something grow ?	50	0.8007652347652348	60.0	72.0
grow	2	A2	how much does something grow ?	50	0.7878515406162464	5.0	2.0
grow	2	A3	how does something grow ?	3	0.5687134502923976	0.0	5.0
grow	2	A3	what does something grow from ?	3	0.4952380952380953	1.0	0.0
grow	3	A0	what grows something for something?	5	0.3333333333333333	1.0	0.0
grow	3	A0	what grows something ?	5	0.13333333333333333	3.0	0.0
grow	3	A1	what grows ?	50	0.5771378621378621	242.0	218.0
grow	3	A1	what grows somewhere?	50	0.569100788100788	15.0	0.0
grow	3	A2	how does something grow ?	12	0.7164374238842325	60.0	72.0
grow	3	A2	where does something grow ?	12	0.6666958041958043	8.0	0.0
grow	4	A1	what grows something ?	50	0.4954578754578754	3.0	20.0
grow	4	A1	what grows ?	50	0.484015096015096	12.0	22.0
growl	1	A0	what growls something ?	2	0.08695652173913042	0.0	1.0
growl	1	A1	what does something growl ?	2	1.0	0.0	1.0
grumble	1	A0	what grumbles ?	3	0.9090909090909092	0.0	1.0
grumble	1	A0	what grumbles about something?	3	0.9090909090909092	0.0	1.0
guarantee	1	A0	what guarantees something ?	50	0.4866103571904084	2.0	33.0
guarantee	1	A0	what guarantees something ?	50	0.4859233371203959	1.0	26.0
guarantee	1	A1	what does something guarantee ?	50	0.7919739148469124	3.0	10.0
guarantee	1	A1	what is guaranteed ?	50	0.7827429206948656	11.0	19.0
guarantee	1	A2	what is guaranteed something ?	17	0.5861556743909686	2.0	5.0
guarantee	1	A2	what is guaranteed something ?	17	0.5861556743909685	2.0	5.0
guard	1	A0	what guards something ?	36	0.5890772807439475	1.0	1.0
guard	1	A0	what guards somewhere?	36	0.5336045127711794	0.0	1.0
guard	1	A1	what does something guard ?	34	0.7539901275195394	1.0	1.0
guard	1	A1	what is guarded ?	34	0.7186517446747627	0.0	4.0
guard	1	A3	what is something guarded against ?	9	0.4452891190146093	1.0	0.0
guess	1	A0	what guesses something ?	50	0.4403809523809524	5.0	79.0
guess	1	A0	what guesses about something?	50	0.33758739191092124	0.0	1.0
guess	1	A1	what does something guess ?	50	0.7038017004514405	7.0	2.0
guess	1	A1	what is guessed ?	50	0.5946341138393771	2.0	2.0
guide	1	A0	what is something guided by ?	41	0.5972198533174143	1.0	0.0
guide	1	A0	what guides something somewhere?	41	0.570460704607046	1.0	0.0
guide	1	A1	what does something guide ?	41	0.6213101938711696	2.0	4.0
guide	1	A1	what does something guide ?	41	0.551955686589833	1.0	2.0
guide	1	A2	where does something guide something ?	14	0.7473616253028016	1.0	0.0
guide	1	A2	where is something guided ?	14	0.6561228281725177	1.0	1.0
gun	1	A0	how is something gunned ?	2	0.5	0.0	1.0
gun	1	A0	what guns ?	2	0.4	0.0	1.0
gun	1	A1	what is gunned ?	6	0.6666666666666666	0.0	3.0
gush	1	A0	what gushes ?	2	0.7857142857142858	1.0	0.0
gush	1	A0	what gushes on something?	2	0.7857142857142858	0.0	1.0
gut	1	A0	what guts something ?	1	1.0	0.0	1.0
guzzle	1	A1	what is guzzled ?	1	0.0	1.0	1.0
gyrate	1	A1	what gyrates ?	2	0.25	0.0	1.0
hack	1	A1	what is hacked ?	1	0.5714285714285715	0.0	1.0
hack	1	A1	what does something hack in something?	1	0.0	1.0	0.0
hack	2	A1	what does something hack in something?	1	0.6666666666666666	1.0	0.0
hack	2	A1	what does something hack something in ?	1	0.6666666666666666	1.0	0.0
haggle	1	A0	what haggles ?	1	1.0	0.0	1.0
hail	2	A0	what hails something ?	8	1.0	1.0	7.0
hail	2	A0	what hails something ?	8	0.875	0.0	1.0
hail	2	A1	what does something hail ?	11	0.4292929292929293	1.0	4.0
hail	2	A1	what is hailed ?	11	0.4292929292929293	0.0	2.0
hail	2	A2	what does something hail something as ?	7	0.7790486728048023	1.0	0.0
hail	4	A0	what hails something ?	3	0.40740740740740733	1.0	7.0
hail	4	A0	what hails ?	3	0.3434343434343434	0.0	3.0
hail	4	A1	what does something hail ?	3	0.8727272727272727	1.0	4.0
hail	4	A1	what does something hail ?	3	0.8727272727272727	0.0	1.0
hallucinate	1	A0	what hallucinates ?	1	0.0	1.0	0.0
hallucinate	1	A1	what is hallucinated ?	1	0.0	0.0	1.0
halt	1	A0	what halts something ?	29	0.6459770114942529	0.0	20.0
halt	1	A0	what halts something ?	29	0.4742055867751085	1.0	8.0
halt	1	A1	what is halted ?	39	0.8814593189087117	8.0	8.0
halt	1	A1	what is halted ?	39	0.8814593189087114	8.0	8.0
halt	2	A0	where is something halted ?	1	1.0	1.0	0.0
halt	2	A0	what halts something ?	1	0.3076923076923077	1.0	8.0
halt	2	A1	what is halted ?	1	1.0	8.0	8.0
halt	2	A1	what is halted ?	1	1.0	0.0	1.0
halve	1	A0	what halves something ?	5	0.5142857142857143	0.0	2.0
halve	1	A0	what halves something ?	5	0.4	1.0	2.0
halve	1	A1	what does something halve ?	4	0.7321428571428572	2.0	2.0
halve	1	A1	what is halved ?	4	0.6821428571428572	2.0	0.0
ham	1	A0	what hams something ?	1	0.0	0.0	1.0
ham	1	A1	what does something ham ?	1	0.0	0.0	1.0
hammer	2	A0	what hammers something ?	1	0.0	0.0	1.0
hammer	2	A0	what hammers something ?	1	0.0	1.0	1.0
hammer	2	A1	what is hammered ?	5	0.4808080808080808	0.0	1.0
hammer	2	A1	what does something hammer ?	5	0.4631578947368421	1.0	0.0
hammer	4	A0	what hammers something ?	3	0.8333333333333334	0.0	1.0
hammer	4	A0	what hammers something ?	3	0.6666666666666666	1.0	1.0
hammer	4	A1	what does something hammer ?	5	0.7714285714285715	1.0	0.0
hammer	4	A1	what is hammered ?	5	0.7047619047619047	0.0	4.0
hammer	5	A0	what hammers something ?	1	0.0	0.0	1.0
hammer	5	A0	what hammers something ?	1	0.0	1.0	1.0
hammer	5	A1	what does something hammer ?	1	0.5	1.0	0.0
hammer	5	A1	what hammers ?	1	0.5	0.0	1.0
hamper	1	A0	how is something hampered ?	18	0.6620661426695909	1.0	0.0
hamper	1	A0	what hampers something ?	18	0.6198447521976934	0.0	7.0
hamper	1	A1	what does something hamper ?	17	0.7628887452416864	0.0	1.0
hamper	1	A1	what is hampered by something?	17	0.7190978955684839	0.0	1.0
hamper	1	A2	what is hampered ?	2	1.0	0.0	1.0
hamper	1	A2	what does something hamper ?	2	0.5	0.0	1.0
hamstring	1	A1	what is hamstrung ?	1	1.0	0.0	1.0
hand	1	A0	what hands somewhere?	12	0.6797008547008546	0.0	1.0
hand	1	A0	what hands something ?	12	0.6158119658119658	0.0	3.0
hand	1	A1	what is handed somewhere?	23	0.7651529790660225	1.0	1.0
hand	1	A1	what is handed up ?	23	0.7550080515297906	0.0	1.0
hand	1	A2	what does something hand something?	17	0.6129439188262717	0.0	2.0
hand	1	A2	what is something handed to ?	17	0.5775479422538247	0.0	4.0
hand	2	A0	what hands somewhere?	50	0.4378243978243978	0.0	1.0
hand	2	A0	what hands up something?	50	0.4321349206349207	0.0	5.0
hand	2	A1	what does something hand over ?	50	0.6266883116883117	1.0	0.0
hand	2	A1	what does something hand ?	50	0.6207056277056278	1.0	10.0
hand	2	A2	what is something handed to ?	50	0.5570041070041072	0.0	4.0
hand	2	A2	what does something hand something to ?	50	0.5062358530358533	1.0	8.0
hand	3	A0	what hands out something?	5	0.46	1.0	0.0
hand	3	A0	what hands something ?	5	0.46	2.0	48.0
hand	3	A1	what is handed ?	4	0.75	0.0	19.0
hand	3	A1	what does something hand of ?	4	0.6778846153846154	0.0	1.0
handcuff	1	A1	what is handcuffed ?	1	0.0	0.0	1.0
handle	1	A0	what handles something ?	50	0.620979686979687	9.0	96.0
handle	1	A0	what handles something ?	50	0.5679027639027638	4.0	47.0
handle	1	A1	what does something handle ?	50	0.6875301587301587	12.0	36.0
handle	1	A1	what does something handle ?	50	0.6303512113617377	0.0	1.0
handle	1	A2	what does something handle something for ?	3	0.7746031746031746	0.0	1.0
handle	1	A3	what handles something ?	3	0.5	0.0	1.0
handle	1	A3	what handles something ?	3	0.5	0.0	1.0
hang	1	A0	what hangs something ?	21	0.4712773998488285	4.0	18.0
hang	1	A0	what hangs up something?	21	0.4576719576719577	1.0	4.0
hang	1	A1	what hangs somewhere?	50	0.5741831700463279	1.0	0.0
hang	1	A1	what hangs in something?	50	0.5669447862079441	0.0	1.0
hang	1	A2	how does something hang something ?	19	0.8078751657699027	1.0	0.0
hang	1	A2	how does something hang ?	19	0.7940200150726466	1.0	2.0
hang	2	A1	what hangs somewhere?	6	0.4920634920634921	0.0	3.0
hang	2	A1	what is hung ?	6	0.4587301587301587	0.0	5.0
hang	2	A2	where does something hang ?	9	0.7987654320987656	1.0	3.0
hang	2	A2	how does something hang something ?	9	0.6486772486772486	1.0	0.0
hang	3	A0	what hangs up something?	8	0.5852272727272727	1.0	4.0
hang	3	A0	what hangs up ?	8	0.5643939393939394	0.0	3.0
hang	3	A1	what does something hang ?	5	0.6266666666666666	3.0	7.0
hang	3	A1	what does something hang ?	5	0.6266666666666666	0.0	2.0
hang	4	A1	what hangs ?	1	1.0	5.0	11.0
hang	4	A1	what hangs in something?	1	1.0	0.0	1.0
hang	4	A2	how much does something hang ?	1	1.0	1.0	0.0
hang	4	A2	what does something hang something from ?	1	0.8571428571428571	1.0	0.0
hang	5	A0	what hangs something ?	4	0.20512820512820515	4.0	18.0
hang	5	A0	what hangs something from something?	4	0.20512820512820515	1.0	0.0
hang	5	A1	what hangs ?	2	0.8210526315789475	5.0	11.0
hang	5	A1	what does something hang ?	2	0.7125	3.0	7.0
hang	6	A1	what hangs somewhere?	3	0.5555555555555557	0.0	3.0
hang	6	A1	what hangs ?	3	0.5277777777777778	0.0	8.0
hang	6	A2	how does something hang ?	1	0.6666666666666666	1.0	2.0
hang	6	A2	how much does something hang ?	1	0.6666666666666666	1.0	0.0
happen	1	A1	what happens to someone?	50	0.2593720168720169	2.0	20.0
happen	1	A1	what is happened ?	50	0.2582356532356533	0.0	7.0
happen	1	A2	what does something happen to ?	50	0.5769887714624559	8.0	9.0
happen	1	A2	what does something happen with ?	50	0.54812796560165	0.0	1.0
happen	2	A1	what does something happen to do?	50	0.5017834949559891	1.0	0.0
happen	2	A1	how does something happen ?	50	0.4784299954095351	1.0	2.0
harass	1	A0	what harasses something ?	4	0.4444444444444445	1.0	4.0
harass	1	A0	what harasses ?	4	0.2423076923076923	2.0	0.0
harass	1	A1	what does something harass ?	4	0.9642857142857144	1.0	0.0
harass	1	A1	what is harassed ?	4	0.9642857142857144	2.0	0.0
harbor	1	A0	what harbors something ?	8	0.7482517482517482	1.0	3.0
harbor	1	A0	what harbors something ?	8	0.5511363636363636	0.0	4.0
harbor	1	A1	what does something harbor ?	7	0.6844128955930199	1.0	1.0
harden	1	A1	what hardens ?	2	1.0	7.0	0.0
harden	1	A1	what hardens to do something?	2	1.0	1.0	0.0
harm	1	A0	what harms something ?	44	0.5255964795438479	18.0	19.0
harm	1	A0	what is something harmed by ?	44	0.5200049696045118	1.0	0.0
harm	1	A1	what does something harm ?	49	0.7926224569081712	19.0	4.0
harm	1	A1	what does something harm ?	49	0.7624469098153311	3.0	4.0
harp	1	A0	what harps ?	2	0.5	0.0	1.0
harp	1	A0	what harps about something?	2	0.5	0.0	1.0
harp	1	A2	what does something harp to ?	1	0.6666666666666666	0.0	1.0
harry	1	A1	what is harried ?	2	0.5	0.0	1.0
harvest	1	A0	what harvests something ?	13	0.5989010989010989	1.0	8.0
harvest	1	A0	what harvests something ?	13	0.5456466610312763	1.0	0.0
harvest	1	A1	what does something harvest ?	14	0.8801020408163265	1.0	1.0
harvest	1	A1	what is harvested ?	14	0.8562925170068026	6.0	2.0
hash	1	A0	what hashes up something?	1	1.0	0.0	1.0
hasten	1	A0	what hastens something ?	8	0.4794117647058824	0.0	1.0
hasten	1	A0	what hastens something ?	8	0.4169117647058824	0.0	3.0
hasten	1	A1	what hastens ?	9	0.6940235690235689	0.0	1.0
hatch	1	A0	what hatches something ?	1	0.0	1.0	0.0
hatch	1	A0	what hatches something ?	1	0.0	0.0	1.0
hatch	1	A1	what hatches ?	7	0.7350649350649351	3.0	1.0
hatch	1	A1	what is hatched ?	7	0.7064935064935065	5.0	4.0
hate	1	A0	what hates something ?	50	0.6235346320346321	2.0	68.0
hate	1	A0	what hates something ?	50	0.5641101121101121	0.0	1.0
hate	1	A1	what does something hate ?	50	0.7558730158730159	0.0	12.0
hate	1	A1	what does something hate ?	50	0.7483725490196078	1.0	11.0
haul	1	A0	what hauls something ?	6	0.5555555555555556	0.0	4.0
haul	1	A0	what hauls something ?	6	0.3888888888888889	0.0	1.0
haul	1	A1	what does something haul ?	8	0.940217391304348	0.0	2.0
haul	1	A1	what is hauled ?	8	0.859860248447205	0.0	1.0
haul	1	A2	what hauls something ?	2	0.8333333333333333	0.0	1.0
haul	1	A2	where is something hauled ?	2	0.3333333333333333	1.0	0.0
haunt	1	A0	what haunts something ?	14	0.7255668934240364	0.0	8.0
haunt	1	A0	what haunts something ?	14	0.6128990057561488	0.0	1.0
haunt	1	A1	what does something haunt ?	13	0.6824175824175823	0.0	1.0
haunt	1	A1	what is haunted ?	13	0.4666666666666667	0.0	1.0
have	3	A0	what has something ?	50	0.6219818775995247	14.0	3529.0
have	3	A0	what has something ?	50	0.562390008140932	7.0	1009.0
have	3	A1	what does something have ?	50	0.6590540691192865	26.0	1103.0
have	3	A1	what is had ?	50	0.5702653948306122	4.0	45.0
have	4	A0	what has something ?	50	0.5552654020583292	14.0	3529.0
have	4	A0	what has something ?	50	0.5039632034632036	7.0	1009.0
have	4	A1	what is had ?	50	0.6236626620653544	4.0	45.0
have	4	A1	what does something have ?	50	0.5970763931630805	26.0	1103.0
have	5	A0	what has something ?	49	0.4975407812142505	14.0	3529.0
have	5	A0	what has to do something?	49	0.4264994642545662	0.0	6.0
have	5	A1	what is had ?	50	0.8102222222222221	4.0	45.0
have	5	A1	what does something have ?	50	0.7982380952380952	26.0	1103.0
hawk	1	A0	what hawks something ?	3	1.0	0.0	2.0
hawk	1	A0	what hawks something ?	3	1.0	0.0	1.0
head	1	A0	what heads up something?	50	0.4607105589628809	0.0	8.0
head	1	A0	what heads something ?	50	0.4530438922962143	3.0	43.0
head	1	A1	what does something head up ?	50	0.7360072786690434	0.0	2.0
head	1	A1	what is headed by someone?	50	0.7154817453788043	1.0	0.0
head	2	A0	what heads somewhere?	50	0.6909587301587302	3.0	4.0
head	2	A0	what heads somewhere?	50	0.6778083028083027	7.0	24.0
head	2	A1	how does something head ?	50	0.8038001867413631	0.0	2.0
head	2	A1	what is something headed ?	50	0.75530177493645	1.0	0.0
head	3	A0	what heads something ?	9	0.662962962962963	3.0	43.0
head	3	A0	what heads somewhere?	9	0.662962962962963	7.0	24.0
head	3	A1	what is something headed ?	11	0.7912736386420597	1.0	0.0
head	3	A1	what does something head up ?	11	0.756060606060606	0.0	2.0
headline	1	A1	what headlines something ?	1	0.6666666666666666	1.0	0.0
headline	1	A1	what headlines somewhere?	1	0.6666666666666666	0.0	1.0
headquarter	1	A1	what is headquartered somewhere?	5	0.8	1.0	1.0
headquarter	1	A1	what is headquartered somewhere?	5	0.7333333333333333	0.0	1.0
heal	1	A0	what heals something ?	47	0.5590341100979398	0.0	35.0
heal	1	A0	what heals something ?	47	0.4988686254643701	0.0	3.0
heal	1	A1	what is healed ?	50	0.5986839826839827	0.0	20.0
heal	1	A1	what is healed ?	50	0.5453838383838384	1.0	6.0
heap	1	A0	what heaps something ?	2	1.0	1.0	1.0
heap	1	A0	what heaps something ?	2	1.0	0.0	1.0
heap	1	A1	what does something heap ?	2	0.8333333333333333	0.0	2.0
heap	1	A1	what is heaped ?	2	0.8333333333333333	1.0	0.0
heap	1	A2	when does something heap something ?	2	0.19047619047619047	1.0	0.0
hear	1	A0	what hears about something?	50	0.5279306599832915	1.0	64.0
hear	1	A0	what hears something ?	50	0.5201528822055137	49.0	517.0
hear	1	A1	what is heard ?	50	0.5559877727662623	23.0	27.0
hear	1	A1	what does something hear ?	50	0.5542734870519768	48.0	126.0
hear	1	A2	what does something hear ?	50	0.5113790804998236	1.0	6.0
hear	1	A2	what does something hear ?	50	0.4951557880207766	0.0	7.0
hearten	1	A0	how is something heartened ?	2	0.98	0.0	1.0
hearten	1	A0	what is something heartened by ?	2	0.9085714285714286	1.0	0.0
hearten	1	A1	what is heartened ?	2	1.0	0.0	2.0
hearten	1	A1	what is heartened by something?	2	1.0	1.0	0.0
heat	1	A0	what heats something ?	4	0.1875	2.0	3.0
heat	1	A0	how is something heated ?	4	0.16666666666666666	4.0	0.0
heat	1	A1	what does something heat ?	4	1.0	14.0	1.0
heat	1	A1	what does something heat up ?	4	1.0	2.0	1.0
heat	1	A2	what is something heated to ?	2	0.14285714285714285	3.0	0.0
heat	2	A0	what heats something ?	3	1.0	2.0	3.0
heat	2	A0	what heats something up ?	3	1.0	0.0	1.0
heat	2	A1	what is heated somewhere?	14	0.7333333333333333	1.0	0.0
heat	2	A1	what is heated in something?	14	0.7142857142857143	1.0	0.0
heave	1	A0	what heaves up something?	1	1.0	0.0	1.0
heave	1	A0	what heaves something ?	1	1.0	0.0	1.0
heave	1	A1	what is heaved ?	4	0.6273809523809524	0.0	1.0
heave	1	A1	what heaves ?	4	0.4607142857142858	0.0	1.0
heave	1	A2	how does something heave ?	3	0.5	0.0	2.0
heave	2	A0	what heaves up something?	1	1.0	0.0	1.0
heave	2	A0	what heaves something ?	1	1.0	0.0	1.0
heave	2	A1	what does something heave ?	1	1.0	0.0	1.0
heave	2	A1	what is heaved ?	1	1.0	0.0	1.0
hedge	1	A0	what hedges something ?	6	0.6706349206349206	0.0	4.0
hedge	1	A0	what hedges ?	6	0.3333333333333333	0.0	1.0
hedge	1	A1	what does something hedge ?	8	0.9055555555555556	0.0	1.0
hedge	1	A1	what is hedged ?	8	0.6714285714285714	0.0	1.0
hedge	1	A2	how is something hedged ?	1	0.0	0.0	1.0
heed	1	A0	what heeds something ?	6	0.8333333333333334	1.0	6.0
heed	1	A1	what is heeded by someone?	6	0.7111111111111111	1.0	0.0
heighten	1	A0	what heightens something ?	4	0.9642857142857144	1.0	4.0
heighten	1	A1	what does something heighten ?	9	0.7555555555555556	1.0	1.0
heighten	1	A1	what is heightened ?	9	0.7190476190476189	3.0	1.0
helicopter	1	A0	what helicopters somewhere?	1	0.0	0.0	1.0
help	1	A0	what helps do something?	50	0.6836622749231445	17.0	0.0
help	1	A0	what helps something ?	50	0.6827575130183827	131.0	175.0
help	1	A1	what does something help ?	50	0.7469591519591519	120.0	26.0
help	1	A1	what does something help do?	50	0.6649542207285615	46.0	3.0
help	1	A2	what does something help ?	50	0.7254444444444446	8.0	58.0
help	1	A2	what is helped by something?	50	0.6671111111111111	1.0	0.0
help	2	A0	what helps do something?	12	0.3977411477411477	17.0	0.0
help	2	A0	what helps to do something?	12	0.3834325396825397	0.0	11.0
help	2	A1	what does something help ?	12	0.7429487179487181	120.0	26.0
help	2	A1	what is helped ?	12	0.7427022716496401	18.0	8.0
help	3	A0	what helps do something?	5	0.8666666666666668	4.0	0.0
help	3	A0	what helps doing something?	5	0.8666666666666668	0.0	29.0
help	3	A1	where does something help something ?	1	0.4444444444444445	0.0	3.0
help	3	A1	how does something help ?	1	0.0	11.0	1.0
help	3	A2	what does something help to do something?	3	0.8333333333333334	0.0	1.0
help	3	A2	what does something help do something?	3	0.7999999999999999	1.0	0.0
hem	1	A0	what hems ?	2	1.0	0.0	1.0
hem	1	A0	what hems something ?	2	1.0	0.0	1.0
hemorrhage	1	A0	what hemorrhages something ?	2	0.8333333333333333	0.0	1.0
hemorrhage	1	A0	where does something hemorrhage ?	2	0.5	2.0	0.0
hemorrhage	1	A1	what hemorrhages ?	1	1.0	1.0	0.0
hemorrhage	1	A1	where does something hemorrhage ?	1	0.0	1.0	0.0
herald	1	A0	what heralds something ?	5	0.42747474747474745	0.0	2.0
herald	1	A0	what heralds something ?	5	0.27777777777777785	0.0	2.0
herald	1	A1	what does something herald ?	5	0.7	0.0	1.0
herald	1	A1	what is heralded by someone?	5	0.6571428571428571	1.0	0.0
hesitate	1	A0	what hesitates ?	15	0.62005772005772	1.0	9.0
hesitate	1	A0	what hesitates to do something?	15	0.5759259259259261	0.0	4.0
hesitate	1	A1	what does something hesitate to do?	11	0.6608168514726352	0.0	1.0
hesitate	1	A1	what does something hesitate ?	11	0.6555139305139305	0.0	1.0
hew	2	A0	what hews to something?	4	0.5	1.0	0.0
hew	2	A0	what hews to something?	4	0.5	0.0	3.0
hew	2	A1	what does something hew to ?	3	0.603988603988604	1.0	0.0
hide	1	A0	what hides something ?	50	0.5047704517704517	1.0	25.0
hide	1	A0	what hides in something?	50	0.5024507589597104	1.0	0.0
hide	1	A1	what does something hide ?	50	0.5879316770186335	1.0	11.0
hide	1	A1	what is hidden ?	50	0.5505680406549971	0.0	25.0
hide	1	A2	where is something hidden ?	14	0.6303221288515406	0.0	1.0
hide	1	A2	what is something hidden from ?	14	0.616546618647459	0.0	1.0
highlight	1	A0	what highlights something ?	13	0.696969696969697	12.0	2.0
highlight	1	A0	what highlights something ?	13	0.6490598290598292	2.0	9.0
highlight	1	A1	what does something highlight ?	16	0.6565335296131575	14.0	1.0
highlight	1	A1	what is highlighted ?	16	0.5263279593213804	6.0	1.0
hightail	1	A0	what hightails something ?	1	1.0	0.0	1.0
hightail	1	A1	where does something hightail something ?	1	1.0	0.0	1.0
hightail	1	A2	what is hightailed ?	1	0.0	0.0	1.0
hijack	1	A0	what hijacks something ?	7	0.5714285714285714	0.0	5.0
hijack	1	A1	what does something hijack ?	5	0.8571428571428571	0.0	4.0
hike	1	A0	what hikes ?	2	0.6428571428571428	2.0	1.0
hike	1	A0	what hikes somewhere?	2	0.6428571428571428	0.0	1.0
hike	1	A1	how does something hike ?	1	1.0	0.0	1.0
hinder	1	A0	what hinders something ?	11	0.6115702479338844	3.0	5.0
hinder	1	A0	what hinders something ?	11	0.5252066115702481	1.0	2.0
hinder	1	A1	what is hindered ?	11	0.8882889040783778	0.0	1.0
hinder	1	A1	what is hindered ?	11	0.7198721158754933	0.0	3.0
hinder	1	A2	what does something hinder ?	2	0.9736842105263158	1.0	0.0
hinge	1	A1	what hinges on something?	3	0.9523809523809524	0.0	3.0
hint	1	A0	what hints to someone?	16	0.7059294871794872	0.0	1.0
hint	1	A0	what hints ?	16	0.6891104198089493	0.0	1.0
hint	1	A1	what does something hint at ?	16	0.7355425555826827	1.0	0.0
hint	1	A1	how is something hinted ?	16	0.09220209614946458	0.0	1.0
hint	1	A2	what does something hint something to ?	3	0.5862433862433862	0.0	1.0
hint	1	A2	what does something hint to ?	3	0.5862433862433862	0.0	1.0
hire	1	A0	what hires something ?	50	0.583656413761677	4.0	65.0
hire	1	A0	what hires something as something?	50	0.5619860840913472	1.0	0.0
hire	1	A1	what is hired by someone?	50	0.7631762380841665	1.0	0.0
hire	1	A1	what does something hire ?	50	0.7169134199134201	0.0	2.0
hire	1	A2	why does something hire something ?	38	0.8222947073566269	0.0	2.0
hire	1	A2	why is something hired by someone?	38	0.7968561108653989	1.0	0.0
hiss	1	A1	what does something hiss ?	1	1.0	0.0	1.0
hit	1	A0	what hits something ?	50	0.5093253968253967	17.0	67.0
hit	1	A0	what hits something ?	50	0.4937815126050421	17.0	67.0
hit	1	A1	what does something hit ?	50	0.5870369238604534	35.0	58.0
hit	1	A1	what is hit by something?	50	0.5373015873015873	5.0	0.0
hit	1	A2	what hits something ?	50	0.6866732156732158	12.0	19.0
hit	1	A2	what hits somewhere?	50	0.6622027972027973	0.0	1.0
hit	2	A0	what hits something ?	50	0.7300293040293041	27.0	74.0
hit	2	A0	what hits something of something?	50	0.6773366633366633	1.0	0.0
hit	2	A1	what does something hit ?	50	0.8611507936507935	35.0	58.0
hit	2	A1	what does something hit ?	50	0.8602619047619048	35.0	58.0
hit	3	A0	what hits something ?	4	0.33333333333333337	17.0	67.0
hit	3	A0	what hits ?	4	0.29166666666666663	0.0	1.0
hit	3	A1	where does something hit ?	5	0.7111111111111109	7.0	1.0
hit	3	A1	what does something hit ?	5	0.6888888888888889	35.0	58.0
hit	4	A0	what hits something of something?	1	1.0	1.0	0.0
hit	4	A0	what hits something of something?	1	1.0	1.0	0.0
hit	4	A1	what does something hit ?	1	1.0	35.0	58.0
hit	4	A1	what does something hit ?	1	1.0	35.0	58.0
hitch	1	A0	what hitches something ?	3	0.07407407407407407	0.0	2.0
hitch	1	A1	what does something hitch ?	2	0.30952380952380953	0.0	1.0
hoard	1	A0	what hoards something ?	3	0.5555555555555555	0.0	2.0
hoard	1	A1	what does something hoard ?	2	0.8333333333333333	0.0	1.0
hobble	2	A0	what hobbles something ?	5	0.7513043478260869	0.0	2.0
hobble	2	A1	what is hobbled ?	6	0.7000000000000001	0.0	1.0
hobble	2	A1	what does something hobble ?	6	0.6111111111111109	0.0	1.0
hoist	1	A0	what hoists something ?	1	1.0	1.0	1.0
hoist	1	A1	what is hoisted ?	2	1.0	0.0	1.0
hoist	1	A1	what is hoisted ?	2	1.0	0.0	1.0
hold	1	A0	what holds something?	50	0.4702698739169326	0.0	4.0
hold	1	A0	what holds something somewhere?	50	0.4568020868020867	3.0	0.0
hold	1	A1	what is held by something?	50	0.5909444444444445	4.0	0.0
hold	1	A1	what is held ?	50	0.5506721322110316	96.0	218.0
hold	1	A2	where does something hold something ?	14	0.4736369910282954	2.0	3.0
hold	1	A2	what does something hold something to ?	14	0.4467662427289757	0.0	1.0
hold	1	A3	what is something held ?	25	0.5345676937441644	1.0	0.0
hold	1	A3	how is something held by something?	25	0.5272987012987014	1.0	0.0
hold	2	A0	what holds something ?	50	0.7601818181818183	77.0	373.0
hold	2	A0	what holds something?	50	0.7601818181818183	0.0	4.0
hold	2	A1	what does something hold ?	50	0.8076084108400594	136.0	177.0
hold	2	A1	what is held by someone?	50	0.7638566370019391	4.0	0.0
